train_loss,num-examples
1.3090268075466156,178
1.2619263331095378,178
1.2412974834442139,178
1.2121966381867726,178
1.1302138268947601,178
1.1042527854442596,178
1.085518941283226,178
1.1271119862794876,178
1.0281159331401188,178
1.0449402282635372,178
0.9146368578076363,178
0.9723730534315109,178
0.9423548355698586,178
0.8225530460476875,178
0.8465052396059036,178
0.803265263636907,178
0.7431470428903898,178
0.7253218653301398,178
0.6924867207805315,178
0.7629347406327724,178
0.7071871062119802,178
0.7671185657382011,178
0.5962432324886322,178
0.6211625908811887,178
0.5158537377913793,178
0.5424412128825983,178
0.6082887922724088,178
0.64045458411177,178
0.5493261056641737,178
0.46140466382106143,178
0.554896223048369,178
0.4632638543844223,178
0.5335069745779037,178
0.5459283913175265,178
0.45102473845084506,178
0.4179221801459789,178
0.47433682655294734,178
0.43949479795992374,178
0.3676158090432485,178
0.48041481773058575,178
0.36773315196235973,178
0.44676849121848744,178
0.39266916799048585,178
0.4368287647763888,178
0.41028105715910596,178
0.3966192156076431,178
0.41143586083004874,178
0.35496253085633117,178
0.3959202232460181,178
0.46504738678534824,178
0.3668800008793672,178
