train_loss,num-examples
1.319383829832077,180
1.2872000137964885,180
1.2861095865567524,180
1.271833707888921,180
1.2221142152945201,180
1.24812051653862,180
1.2378696203231812,180
1.2086056023836136,180
1.2001143743594487,180
1.190263236562411,180
1.1656050930420558,180
1.149476021528244,180
1.089872380097707,180
1.065185010433197,180
1.0803995182116826,180
1.0830828646818798,180
1.0522654553254445,180
1.0522270152966182,180
0.9791406293710073,180
0.8329188451170921,180
0.8424414793650309,180
0.8016735712687174,180
0.8232973913351694,180
0.6914815381169319,180
0.7736423313617706,180
0.7629782209793726,180
0.6498939171433449,180
0.7773671895265579,180
0.7080618664622307,180
0.692645937204361,180
0.5773620928327242,180
0.6845899298787117,180
0.6066159283121427,180
0.6691801324486732,180
0.613556000093619,180
0.5008397152026495,180
0.7274207373460134,180
0.6323759679992994,180
0.6090580622355143,180
0.7360692073901495,180
0.5216384455561638,180
0.5722812861204147,180
0.7593673095107079,180
0.4756096216539542,180
0.6349690221250057,180
0.47837211191654205,180
0.417519432802995,180
0.4682551547884941,180
0.4141448140144348,180
0.5076973115404447,180
0.41036708777149516,180
0.5108903547128042,180
0.43029289071758586,180
0.43389875441789627,180
0.5219824748734633,180
0.32526100675264996,180
0.3142185068378846,180
