train_loss,num-examples
1.2909951607386272,174
1.3030637602011363,174
1.311342070500056,174
1.2715896169344585,174
1.242680624127388,174
1.274202565352122,174
1.2016347249348958,174
1.2284761369228363,174
1.1610473295052846,174
1.198617269595464,174
1.1131571878989537,174
1.1842851241429646,174
1.0680072903633118,174
1.0905945549408596,174
1.0647169848283131,174
1.148795450727145,174
1.2603701402743657,174
1.150724858045578,174
1.3333416084448497,174
1.2928747336069744,174
1.7389022161563237,174
1.7100063314040501,174
1.5682186832030613,174
1.527947763601939,174
1.7667414645353954,174
1.878121520082156,174
1.701731562614441,174
1.7582378834486008,174
2.117506126562754,174
1.811455674469471,174
1.8957013636827469,174
1.456138903896014,174
1.7268021553754807,174
1.558646152416865,174
1.6345797578493755,174
1.6536420633395512,174
1.7172819326321285,174
1.315486482034127,174
1.5813751841584842,174
1.7917204946279526,174
1.467412198583285,174
1.56485931823651,174
