round,train_loss,num-examples
,0.6736716429392496,177
0.6685898204644521,177
0.6620321472485861,177
0.6500847041606903,177
0.6640633642673492,177
0.6486363112926483,177
0.6567478477954865,177
0.652023027340571,177
0.6311014691988627,177
0.6410226821899414,177
0.6240936915079752,177
0.6296324133872986,177
0.6216160853703817,177
0.6199835737546285,177
0.6085213323434194,177
0.610158383846283,177
0.6141917208830515,177
0.6053560972213745,177
0.6033258736133575,177
0.5950850943724314,177
0.5801036904255549,177
0.5691388845443726,177
0.5740914245446523,177
0.5711221595605215,177
0.5575171113014221,177
0.5224431455135345,177
0.49876301487286884,177
