train_loss,num-examples
1.3115086456139882,177
1.3036098778247833,177
1.2668369958798091,177
1.2703599234422047,177
1.273721714814504,177
1.284888356924057,177
1.20479683081309,177
1.1630764057238896,177
1.1883955001831055,177
1.183902770280838,177
1.1485664894183476,177
1.1117474685112636,177
1.1464554220438004,177
1.0530126243829727,177
1.0235824137926102,177
0.9406977519392967,177
0.9881385068098704,177
0.9102134307225546,177
0.8226994077364603,177
0.8623949537674586,177
0.8271294087171555,177
0.8800295094648997,177
0.8353779291113218,177
0.8832041323184967,177
0.8449887881676356,177
0.5598999460538229,177
0.5408528919021288,177
0.5824447100361189,177
0.4445114992558956,177
0.5421204194426537,177
0.4910173552731673,177
0.3222573194652796,177
0.44807619601488113,177
0.3307405145217975,177
0.31260911747813225,177
0.2983700980742772,177
0.3903087166448434,177
0.260014735472699,177
0.27313353897382814,177
0.2433921036620935,177
0.24607923161238432,177
0.22809280237803856,177
0.21477371640503407,177
0.16341011443485817,177
0.1951421258660654,177
0.14757521792004505,177
0.16253491987784704,177
0.21950958467399082,177
0.23245815373957157,177
0.18282148630047837,177
0.18385299139966568,177
0.17297697315613428,177
0.18919922900386155,177
