train_loss,num-examples
0.6644703050454458,177
0.6644265055656433,177
0.6575406789779663,177
0.6546992361545563,177
0.6431762278079987,177
0.6276211142539978,177
0.6396411458651224,177
0.6259045302867889,177
0.6179579397042593,177
0.6163160999615988,177
0.6191196044286092,177
0.624872108300527,177
0.6169063448905945,177
0.6135721306006113,177
0.6181999693314234,177
0.6174374123414358,177
0.60209192832311,177
0.6008435934782028,177
0.5975295106569926,177
0.5782938202222189,177
0.5707655151685079,177
0.5772394686937332,177
0.5706520527601242,177
0.5829138259092966,177
0.54461803038915,177
0.5373436361551285,177
0.5673190504312515,177
0.6689181923866272,177
0.6718147893746694,177
0.6624718109766642,177
0.6652846733729044,177
0.6691144307454427,177
0.6878999571005503,177
0.6629560788472494,177
0.6795071164766947,177
0.6749299069245657,177
0.6724119087060293,177
0.6729539334774017,177
0.6799109081427256,177
0.6555972695350647,177
0.6652645071347555,177
0.6598583360513052,177
0.6537546813488007,177
0.6277742683887482,177
0.650120218594869,177
0.6787679493427277,177
0.6887207726637522,177
0.6756320198376974,177
0.7009660005569458,177
0.686195989449819,177
0.6738790273666382,177
0.6750623981157938,177
1.2950365642706554,177
1.315702070792516,177
1.2944768170515697,177
1.2675548195838928,177
1.214009091258049,177
1.2371518860260646,177
1.2128559052944183,177
1.1937550455331802,177
1.195723886291186,177
1.151252567768097,177
1.145039771993955,177
1.161027063926061,177
1.181555261214574,177
1.1441405564546585,177
1.1129042605559032,177
1.147597720225652,177
1.0813706715901692,177
1.0877112994591396,177
1.0897107422351837,177
1.0023692101240158,177
1.0360105733076732,177
0.995699072877566,177
0.9258107567826906,177
0.8625020037094752,177
0.770900547504425,177
0.7905790532628695,177
0.7934414570530256,177
0.8367442687352499,177
0.6853171785672506,177
0.5657804732521375,177
0.6733006710807482,177
0.5763017969826857,177
0.640430673956871,177
0.5648617967963219,177
0.6812713195880254,177
0.43555820857485134,177
0.5167171061038971,177
0.5080818856755892,177
0.47275567427277565,177
0.33328873043258983,177
0.24094966255749264,177
0.45696164046724635,177
0.414464607834816,177
0.32878349379946786,177
0.3111152444034815,177
0.32938504467407864,177
0.27767638054986793,177
0.23707940336316824,177
0.2079540298630794,177
0.21477453938374916,177
0.2318770500520865,177
0.2054712474346161,177
0.20383859891444445,177
