train_loss,num-examples
0.6643097301324209,180
0.663912276426951,180
0.6563200453917185,180
0.6639212369918823,180
0.6476120154062907,180
0.6473099788029989,180
0.6469944417476654,180
0.6472403804461161,180
0.6414080460866293,180
0.6337182025114695,180
0.639357715845108,180
0.6285311281681061,180
0.6258266270160675,180
0.6193463702996572,180
0.6180605192979177,180
0.6131035288174947,180
0.6032334019740423,180
0.6100299060344696,180
0.6012467940648397,180
0.5922107497851054,180
0.5950671037038168,180
0.5781887074311575,180
0.6176770230134329,180
0.5840540528297424,180
0.5876819590727488,180
0.5610204537709554,180
0.5503885596990585,180
0.5315424054861069,180
0.5384240100781122,180
0.5210342208544413,180
0.6757527589797974,180
0.6813592513402303,180
0.6880431771278381,180
0.6682960589726766,180
0.6753259400526682,180
0.679222047328949,180
0.6799375911553701,180
0.6692595183849335,180
0.6703469852606455,180
0.6534182627995809,180
0.6533365050951639,180
0.6445453663667043,180
0.6419893503189087,180
0.6852359175682068,180
0.6851828197638193,180
0.6520577470461527,180
0.6680998106797537,180
0.684142937262853,180
0.6820501784483591,180
0.6892180840174357,180
1.3199460903803508,180
1.303190529346466,180
1.3011724551518757,180
1.2441169520219166,180
1.2056144624948502,180
1.2253114928801854,180
1.2157352368036907,180
1.171378806233406,180
1.1965593993663788,180
1.09335358440876,180
1.0821887006362279,180
1.0757538725932438,180
1.114053597052892,180
1.113657221198082,180
1.0055074195067089,180
1.0675849318504333,180
1.09567125638326,180
1.034376045068105,180
1.0315944502751033,180
0.8750731945037842,180
0.8205391441782316,180
0.782449076573054,180
0.7735051463047663,180
0.9224886894226074,180
0.7898173580567042,180
0.7317581921815872,180
0.7281539763013521,180
0.763674591978391,180
0.5462408065795898,180
0.5153084782262644,180
0.5352328680455685,180
0.5839881474773089,180
0.5321439454952875,180
0.504173626502355,180
0.47384420161445934,180
0.543635755777359,180
0.45950689042607945,180
0.4876154537002246,180
0.3807354234158993,180
0.4433650076389313,180
0.32973930177589256,180
0.33376841247081757,180
0.4923905668159326,180
0.3942546136677265,180
0.286042923728625,180
0.3518812855084737,180
0.4743801864484946,180
0.2869460688283046,180
0.29501685003439587,180
0.30069393912951153,180
0.27646778772274655,180
0.33622145652770996,180
0.24613818091650805,180
0.21861126025517783,180
0.2366306750724713,180
0.2733694687485695,180
0.30271956014136475,180
0.17698918795213103,180
