train_loss,num-examples
0.6442321638266245,161
0.698846290508906,161
0.6384052634239197,161
0.6304806272188822,161
0.6250570764144262,161
0.6241700748602549,161
0.6133661965529124,161
0.6106644868850708,161
0.6878979305426279,161
0.6017208248376846,161
0.6020635018746058,161
0.590317944685618,161
0.5933100531498591,161
0.5845484683911005,161
0.5871122280756632,161
0.684216300646464,161
0.5862745592991511,161
0.5534420808156332,161
0.560802107055982,161
0.5644647181034088,161
0.6807140111923218,161
0.5420124232769012,161
0.5384405752023061,161
0.6613301585117976,161
0.5193444515268008,161
0.5240095853805542,161
0.6855216175317764,161
0.5302242984374365,161
0.5481943835814794,161
0.5323696583509445,161
0.491018608212471,161
0.4805429478486379,161
0.6527078747749329,161
0.6741659740606943,161
0.6483760873476664,161
0.6523147324721018,161
0.6915826896826426,161
0.6486958662668864,161
0.6741943458716074,161
0.6671272317568461,161
0.6932983994483948,161
0.7031461993853251,161
0.6429653763771057,161
0.6453299621740977,161
0.7057920098304749,161
0.6722256739934286,161
0.7063950498898824,161
0.6651757657527924,161
0.6229606171449026,161
0.6682790319124857,161
0.66828453540802,161
1.3307088514169056,161
1.3143670956293743,161
1.3159681558609009,161
1.3076591988404591,161
1.3514880239963531,161
1.138988196849823,161
1.1204453309377034,161
1.2130042066176732,161
1.0823323428630829,161
1.0853608846664429,161
1.1892268757025402,161
0.8110825531184673,161
1.0293635502457619,161
0.8093838517864546,161
1.1158972680568695,161
0.8046121944983801,161
0.6883723307400942,161
0.7272523961340388,161
0.9012006943424543,161
0.7526817182078958,161
0.983271931608518,161
0.7811419082184633,161
0.7915785573422909,161
0.716937318444252,161
0.9565496395031611,161
0.8683755944172541,161
0.937805537134409,161
0.8801040767381588,161
0.9621640555560589,161
0.8767373953014612,161
0.9116781142850717,161
0.8166982854406039,161
0.8980074884990851,161
0.8413617306699356,161
1.445552868147691,161
0.879521993920207,161
0.9015215386946996,161
0.9498038154561073,161
0.9211842431686819,161
0.8103698001553615,161
0.7627807141592106,161
1.38543447603782,161
0.8788235237589106,161
0.8039596748227874,161
0.7746088126053413,161
0.797699843843778,161
0.63861936951677,161
0.7087366296133647,161
0.6365914832179745,161
0.637272285297513,161
0.7490086794520417,161
0.6641897751639286,161
