train_loss,num-examples
0.6660782933235169,144
0.663758909702301,144
0.6574837803840637,144
0.6385630011558533,144
0.6543950796127319,144
0.6441282749176025,144
0.6121029734611512,144
0.6196933627128601,144
0.5888845562934876,144
0.5773906707763672,144
0.5911391615867615,144
0.5685934543609619,144
0.5595212817192078,144
0.5846122145652771,144
0.5401151835918426,144
0.5118395924568176,144
0.5093729078769684,144
0.4999619245529175,144
0.4955391943454742,144
0.6715815901756287,144
0.696258294582367,144
0.6647522449493408,144
0.6804618835449219,144
0.6868345737457275,144
0.6745785236358642,144
0.676739239692688,144
0.6808292746543885,144
0.6792322039604187,144
0.6624054074287414,144
0.6662094712257385,144
0.6631057500839234,144
0.6556661605834961,144
0.649806809425354,144
0.6940275192260742,144
0.6900116324424743,144
0.6898308157920837,144
0.7034194469451904,144
0.6673538088798523,144
0.6771492481231689,144
0.6924295067787171,144
0.692540442943573,144
1.328996729850769,144
1.3220878005027772,144
1.3270606994628906,144
1.3132997155189514,144
1.299614143371582,144
1.2702460527420043,144
1.267792570590973,144
1.284999465942383,144
1.2451938807964325,144
1.2196753025054932,144
1.2119018197059632,144
1.240967607498169,144
1.2258968234062195,144
1.1805155873298645,144
1.211201810836792,144
1.1524315297603607,144
1.160015070438385,144
1.1293865501880647,144
1.1230338096618653,144
1.1107046604156494,144
0.9231131255626679,144
0.9280301630496979,144
0.9541660726070404,144
0.8463272750377655,144
0.8149520754814148,144
0.7641689449548721,144
0.7726598113775254,144
0.7546048730611801,144
0.6676548421382904,144
0.5290604904294014,144
0.5633647710084915,144
0.581444439291954,144
0.5780595302581787,144
0.4988842934370041,144
0.5242854505777359,144
0.542292907834053,144
0.3967799492180347,144
0.5134043790400028,144
0.38864825293421745,144
0.3873945727944374,144
0.3681521132588387,144
0.4194411724805832,144
0.3824982352554798,144
0.4259300544857979,144
0.45369824320077895,144
0.33468801751732824,144
0.3336012177169323,144
0.3362510934472084,144
0.36906082928180695,144
0.35815531462430955,144
0.30439500510692596,144
0.26285240352153777,144
0.25821630507707594,144
0.2890385679900646,144
0.2951264072209597,144
0.32286791503429413,144
0.2423685086891055,144
0.2567700229585171,144
0.28038824498653414,144
